event-id,timestamp,location-long,location-lat,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,tag-local-identifier,individual-local-identifier,temperature,precipitation,wind_speed
2233484675,2012-01-30 03:17:00,35.30045682,-17.94854923,30/01/2012 03:17,30/01/2012 16:27,,4.0,,38,38-59,21.8,0.0,3.7
2233484676,2012-01-30 16:27:00,35.19622386,-17.80617133,30/01/2012 16:27,31/01/2012 03:18,,4.0,,38,38-59,21.6,0.0,4.2
2233484677,2012-01-31 03:18:00,37.34081474,-11.87933527,31/01/2012 03:18,31/01/2012 16:10,,4.0,,38,38-59,21.6,0.0,5.5
2233484678,2012-01-31 16:10:00,37.10988057,-11.296765,31/01/2012 16:10,01/02/2012 03:20,,4.0,,38,38-59,21.2,0.0,5.8
2233484679,2012-02-01 03:20:00,35.25318196,-16.79264988,01/02/2012 03:20,01/02/2012 16:25,,4.0,,38,38-59,22.5,0.0,6.9
2233484680,2012-02-01 16:25:00,34.89554016,-15.91418467,01/02/2012 16:25,02/02/2012 03:23,,4.0,,38,38-59,20.3,0.0,6.0
2233484681,2012-02-02 03:23:00,34.9119291,-16.00318918,02/02/2012 03:23,02/02/2012 16:25,,4.0,,38,38-59,21.8,0.0,3.9
2233484682,2012-02-02 16:25:00,35.30250373,-17.26955759,02/02/2012 16:25,03/02/2012 03:20,,4.0,,38,38-59,24.2,0.0,4.9
2233484683,2012-02-03 03:20:00,36.69207272,-13.29917586,03/02/2012 03:20,03/02/2012 16:14,,4.0,,38,38-59,21.4,0.0,4.6
2233484684,2012-02-03 16:14:00,35.4560588,-9.555659261,03/02/2012 16:14,04/02/2012 03:30,,4.0,,38,38-59,19.6,0.0,2.3
2233484685,2012-02-04 03:30:00,34.09412737,-13.93791923,04/02/2012 03:30,04/02/2012 16:25,,4.0,,38,38-59,18.1,0.0,6.0
2233484686,2012-02-04 16:25:00,34.73126213,-16.02027307,04/02/2012 16:25,05/02/2012 03:25,,4.0,,38,38-59,23.2,0.0,2.2
2233484687,2012-02-05 03:25:00,33.99256168,-18.38768825,05/02/2012 03:25,05/02/2012 16:31,,4.0,,38,38-59,21.5,0.0,2.9
2233484688,2012-02-05 16:31:00,34.12803104,-18.95922519,05/02/2012 16:31,06/02/2012 03:24,,4.0,,38,38-59,25.1,0.0,4.6
2233484689,2012-02-06 03:24:00,34.76254996,-17.21933607,06/02/2012 03:24,06/02/2012 16:26,,4.0,,38,38-59,24.7,0.6,7.7
2233484690,2012-02-06 16:26:00,33.14640271,-12.22843139,06/02/2012 16:26,07/02/2012 03:37,,4.0,,38,38-59,18.6,0.0,6.8
2233484691,2012-02-07 03:37:00,33.90423754,-9.804697773,07/02/2012 03:37,07/02/2012 16:20,,4.0,,38,38-59,22.9,0.0,2.1
2233484692,2012-02-07 16:20:00,35.16127388,-14.14243648,07/02/2012 16:20,08/02/2012 03:27,,4.0,,38,38-59,23.9,0.0,10.0
2233484693,2012-02-08 03:27:00,34.41748705,-16.7208245,08/02/2012 03:27,08/02/2012 16:26,,4.0,,38,38-59,25.5,0.0,9.5
2233484694,2012-02-08 16:26:00,34.92289116,-18.51183189,08/02/2012 16:26,09/02/2012 03:23,,4.0,,38,38-59,23.9,0.0,2.5
2233484695,2012-02-09 03:23:00,34.30242059,-20.65221659,09/02/2012 03:23,09/02/2012 16:31,,4.0,,38,38-59,24.7,0.0,4.7
2233484696,2012-02-09 16:31:00,34.30618122,-20.87375093,09/02/2012 16:31,10/02/2012 03:23,,4.0,,38,38-59,24.9,0.0,4.7
2233484697,2012-02-10 03:23:00,34.9340323,-19.08526252,10/02/2012 03:23,10/02/2012 16:26,,4.0,,38,38-59,23.5,0.0,10.1
2233484698,2012-02-10 16:26:00,34.43615117,-17.64197778,10/02/2012 16:26,11/02/2012 03:27,,4.0,,38,38-59,23.1,0.0,6.4
2233484699,2012-02-11 03:27:00,34.68737834,-16.98268748,11/02/2012 03:27,11/02/2012 16:24,,4.0,,38,38-59,27.0,0.0,6.5
2233484700,2012-02-11 16:24:00,35.1878618,-18.88081505,11/02/2012 16:24,12/02/2012 03:23,,4.0,,38,38-59,24.6,0.0,11.0
2233484701,2012-02-12 03:23:00,35.43747532,-18.24000774,12/02/2012 03:23,12/02/2012 16:22,,4.0,,38,38-59,28.4,0.0,7.9
2233484702,2012-02-12 16:22:00,35.18635061,-17.57287904,12/02/2012 16:22,13/02/2012 03:25,,4.0,,38,38-59,29.4,0.0,9.9
2233484703,2012-02-13 03:25:00,35.80937613,-15.53324998,13/02/2012 03:25,13/02/2012 16:17,,4.0,,38,38-59,22.0,0.3,3.9
